symbol,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,biotype
COL9A2,ENSG00000049089,167.94747642243004,0.44026748912923497,0.2908510893758646,1.513721300043957,0.13009654032604664,0.999963851841025,protein_coding
COL1A2,ENSG00000164692,167.19005621929918,0.01796787445092404,0.47692229104823247,0.03767463754196152,0.9699470979457857,0.999963851841025,protein_coding
GLI4,ENSG00000250571,165.948300005688,-0.10250749870311941,0.33044768238067,-0.3102079517236031,0.7564028240025,0.999963851841025,protein_coding
PPFIA3,ENSG00000177380,166.79918663779992,0.11474855763481422,0.21410473350184772,0.5359459165522089,0.5919959292346288,0.999963851841025,protein_coding
SPATC1L,ENSG00000160284,167.32776269020482,0.35761517262851206,0.222756097417586,1.6054113749268768,0.10840330275430955,0.999963851841025,protein_coding
SPATA33,ENSG00000167523,165.83644242926277,0.03161635949498529,0.16174786817714304,0.1954669316590911,0.8450274230541248,0.999963851841025,protein_coding
PWP2,ENSG00000241945,166.00546717153298,-0.06248197174526564,0.17838178000723137,-0.35027104081332017,0.726135296401524,0.999963851841025,protein_coding
TTC12,ENSG00000149292,166.73822589999565,0.06550138930074703,0.348693759488065,0.18784789666701504,0.8509958879351612,0.999963851841025,protein_coding
ZNF764,ENSG00000169951,165.0594094494343,-0.13649546943417373,0.1375980932980465,-0.9919866341353697,0.3212040455005234,0.999963851841025,protein_coding
TATDN3,ENSG00000203705,165.04887807643493,-0.1575943481892824,0.12121826427261802,-1.3000874838040506,0.19357098692356167,0.999963851841025,protein_coding
SUPT3H,ENSG00000196284,165.0925290810536,0.0203192770862762,0.1591534173254994,0.12767100718119903,0.8984093352074247,0.999963851841025,protein_coding
NGEF,ENSG00000066248,164.55593336656892,-0.15313169845560676,0.38697689707675287,-0.39571276634954944,0.6923169364948358,0.999963851841025,protein_coding
HSPBAP1,ENSG00000169087,164.5864465897436,-0.022400671785066405,0.265206063402331,-0.08446515700918743,0.9326866044929008,0.999963851841025,protein_coding
CTSS,ENSG00000163131,164.75815527767006,-0.14692139475908592,0.13390894424213143,-1.0971738713242758,0.2725653927885247,0.999963851841025,protein_coding
ERO1B,ENSG00000086619,165.6379658256024,-0.02766853362073382,0.1861744582113408,-0.1486161629611145,0.8818565184516887,0.999963851841025,protein_coding
STAC,ENSG00000144681,164.61260084462143,0.12789754083877167,0.20905747594811636,0.611781713419869,0.5406821900561121,0.999963851841025,protein_coding
CHST2,ENSG00000175040,166.8380513769276,-0.11822069652834223,0.6058211815952469,-0.19514123989036464,0.8452823783551113,0.999963851841025,protein_coding
PPM1M,ENSG00000164088,165.15464593057752,0.2662357114035849,0.13023377027488894,2.044290899677034,0.04092481772533745,0.999963851841025,protein_coding
STK32C,ENSG00000165752,166.9148885236953,0.3093585450723247,0.2664339308263467,1.161107911867107,0.24559801761487368,0.999963851841025,protein_coding
C16orf45,ENSG00000166780,163.3648421278309,-0.3516672041802175,0.22505236576531543,-1.5626016771000577,0.11814631358491948,0.999963851841025,protein_coding
UPRT,ENSG00000094841,164.04585764411206,-0.19283918932110333,0.12466224455657347,-1.5468932875951082,0.12188897993163801,0.999963851841025,protein_coding
KBTBD4,ENSG00000123444,164.0565894734393,-0.07574789279566371,0.1526549346640365,-0.496203368481798,0.6197509346660572,0.999963851841025,protein_coding
TIMM23B,ENSG00000204152,164.01020744221785,-0.19451394943716352,0.16092115586983463,-1.2087531212769893,0.22675770656118105,0.999963851841025,protein_coding
COMTD1,ENSG00000165644,166.3341030758994,0.3099623793756077,0.2638158196190197,1.1749196080175517,0.24002688012007423,0.999963851841025,protein_coding
ATG4A,ENSG00000101844,164.20517308166194,0.045062529325692255,0.20829326438844825,0.21634174997447195,0.8287213677622082,0.999963851841025,protein_coding
ARHGAP22,ENSG00000128805,165.02617569882463,-0.038963686732196585,0.3438602781885201,-0.11331255513855802,0.9097827637882951,0.999963851841025,protein_coding
TRAPPC6B,ENSG00000182400,164.33366427238286,-0.08627677885208522,0.17234829761735723,-0.5005954804591947,0.6166558438463079,0.999963851841025,protein_coding
C12orf76,ENSG00000174456,165.1604764755164,0.03725885864924218,0.2237301112066848,0.16653484168173482,0.8677360662867153,0.999963851841025,protein_coding
TXNRD3,ENSG00000197763,165.38882554439257,0.2174026459968837,0.24774829873702425,0.8775141831655872,0.3802074185769976,0.999963851841025,protein_coding
MFSD13A,ENSG00000138111,164.2421747023458,0.029789406309690805,0.21371682443282883,0.1393872774815331,0.8891441253175618,0.999963851841025,protein_coding
SLC7A6OS,ENSG00000103061,164.6537124795489,0.08183669262185991,0.13456008767637162,0.6081795429465242,0.5430684009254599,0.999963851841025,protein_coding
RAPGEFL1,ENSG00000108352,163.9893584993736,-0.03670789907928532,0.2271106052699214,-0.1616300526153673,0.8715971899111583,0.999963851841025,protein_coding
CHCHD6,ENSG00000159685,164.6174977307613,0.0453967127045138,0.19242271790275053,0.23592179343115333,0.8134933568111604,0.999963851841025,protein_coding
RP11-242D8.1,ENSG00000267002,163.3544756593942,-0.105579948761491,0.17599877717310813,-0.599890240473916,0.5485793870576837,0.999963851841025,lincRNA
AKR1B10,ENSG00000198074,164.21546514475867,-0.29336054972406145,1.3669325694851084,-0.21461230515164587,0.8300695993505293,0.999963851841025,protein_coding
NBPF10,ENSG00000271425,163.50009915616658,0.0036175932235660967,0.20399362639063243,0.01773385417757454,0.9858511731618484,0.999963851841025,protein_coding
PRDM5,ENSG00000138738,164.0820026635021,0.1467282305617563,0.2599367609827771,0.5644766442691737,0.5724297907488737,0.999963851841025,protein_coding
MARS2,ENSG00000247626,163.92855716182473,-0.053317301253613385,0.146439015491957,-0.36409218591435955,0.715789171704625,0.999963851841025,protein_coding
SFMBT2,ENSG00000198879,163.5809199410285,-0.016647682168776486,0.12359197550008166,-0.1346987302485952,0.8928500771559644,0.999963851841025,protein_coding
COMMD3,ENSG00000148444,163.8113659133734,0.07561017686688551,0.1902913659813873,0.3973389779244165,0.6911175078748835,0.999963851841025,protein_coding
TBKBP1,ENSG00000198933,163.0657834223694,-0.15531488294949228,0.307987666209022,-0.5042892946371583,0.6140580992055205,0.999963851841025,protein_coding
RP11-479G22.8,ENSG00000273038,160.49239574295186,-0.2958186337115064,0.24858640223029477,-1.1900032787692663,0.23404510335798775,0.999963851841025,lincRNA
METTL1,ENSG00000037897,163.21758304129855,-0.038569001469283534,0.12306511541704222,-0.31340320397523835,0.7539743503320783,0.999963851841025,protein_coding
SCFD2,ENSG00000184178,163.4538060125693,0.13733190728992276,0.11906155639338613,1.1534529822218211,0.24872450551400282,0.999963851841025,protein_coding
LINC01355,ENSG00000261326,163.21429217504442,0.0638681583221803,0.19915926781822862,0.32068885883067394,0.7484461910955611,0.999963851841025,lincRNA
ZNF81,ENSG00000197779,162.49337653336133,-0.2122481107038606,0.21029584196123574,-1.0092834395792987,0.31283871994344825,0.999963851841025,protein_coding
MICU3,ENSG00000155970,164.53895649017906,0.25021658850892725,0.1393975200074324,1.7949859401773158,0.07265594005777296,0.999963851841025,protein_coding
MUTYH,ENSG00000132781,162.85521681256378,0.008213274838356429,0.2037796050665623,0.04030469504381292,0.9678502107185942,0.999963851841025,protein_coding
NFKBID,ENSG00000167604,163.73252457234886,0.14078753834439103,0.18412129522527532,0.7646456004566732,0.44448260761416797,0.999963851841025,protein_coding
RABAC1,ENSG00000105404,163.97644419168876,0.06019736401380643,0.21479678597432147,0.2802526292036926,0.77928369144112275,0.999963851841025,protein_coding
MTG1,ENSG00000148824,162.93250523944522,0.103692231858404,0.1751890410167422,0.5918876617886988,0.5539258164287914,0.999963851841025,protein_coding
C15orf41,ENSG00000186073,160.95075824959397,0.032938170983236065,0.24248710925506567,0.13583472987254464,0.8919519350358726,0.999963851841025,protein_coding
KIF5C,ENSG00000168280,161.45232329511802,-0.38725762659450497,0.2094964427934357,-1.8485164780403573,0.06452766284412242,0.999963851841025,protein_coding
LPL,ENSG00000175445,160.4162545253417,0.11406610472744458,0.355952275263079,0.3204533659551411,0.7486246764208754,0.999963851841025,protein_coding
MPHOSPH6,ENSG00000135698,160.81164697653725,-0.052755368731666155,0.15530095912791342,-0.3396976363050937,0.7340842419642344,0.999963851841025,protein_coding
COPZ2,ENSG00000005243,162.28537491587716,0.0857524355440717,0.2572187776137023,0.33338326361560155,0.7388449949749868,0.999963851841025,protein_coding
ABCA12,ENSG00000144452,161.3387089418974,-0.5078725129371455,1.3989480084919366,-0.3630388762514707,0.7165758435600913,0.999963851841025,protein_coding
CCDC68,ENSG00000166510,161.59052018212907,0.04782701970514797,0.14391263576103672,0.3323337068508948,0.7396372904891191,0.999963851841025,protein_coding
GTDC1,ENSG00000121964,159.40660994546536,-0.046087974124365896,0.1821426036293687,-0.25303236698069614,0.8002432016190913,0.999963851841025,protein_coding
IL18BP,ENSG00000137496,160.61642181902226,0.0444855953898721,0.18187296869818473,0.24459707073729706,0.8067684323921333,0.999963851841025,protein_coding
CCNE1,ENSG00000105173,159.8282376953005,-0.171523091794793,0.19492708070731163,-0.879934646188744,0.37889471455726215,0.999963851841025,protein_coding
FAM117B,ENSG00000138439,159.6081093852395,0.02811847962472737,0.22097217794804824,0.12724895905826739,0.8987433565728677,0.999963851841025,protein_coding
ARHGEF39,ENSG00000137135,158.38048044663915,-0.17349530195279766,0.40463424014556076,-0.4287706890311247,0.6680901115919554,0.999963851841025,protein_coding
MORN1,ENSG00000116151,159.76617899188332,-0.173965238314885,0.1465585561985885,-1.1870015837162051,0.23522699581920775,0.999963851841025,protein_coding
TRIM66,ENSG00000166436,160.17552147067354,-0.1924417433700468,0.3297058304077318,-0.5836771012877239,0.559437576126405,0.999963851841025,protein_coding
ATP8B3,ENSG00000130270,158.35473948015598,0.08434684938080401,0.4148470646122019,0.20332034760725923,0.838884652579834,0.999963851841025,protein_coding
FNTB,ENSG00000257365,158.4455444090452,-0.20707529518821022,0.2416999804553407,-0.8567451879727059,0.3915857239119106,0.999963851841025,protein_coding
TRIM7,ENSG00000146054,161.2413441297653,0.33991081207981555,0.3500222150142898,0.9711121108868433,0.33149245355764245,0.999963851841025,protein_coding
AGAP4,ENSG00000188234,158.64459600745337,-0.05224504675003069,0.18932095513993646,-0.275960189992776,0.7825786431220516,0.999963851841025,protein_coding
DTNA,ENSG00000134769,158.74609955850707,-0.1461445835878468,0.21901432647418112,-0.6672832135713063,0.5045912467042395,0.999963851841025,protein_coding
KIAA0391,ENSG00000100890,158.03173033337288,-0.1277882312725898,0.1376720660892873,-0.9282074054856753,0.3532999937722844,0.999963851841025,protein_coding
CDPF1,ENSG00000205643,159.3140378351921,9.292408332750823e-4,0.16191727489380264,0.005738985132281577,0.995420977504032,0.999963851841025,protein_coding
ZNF682,ENSG00000197124,159.21064848192088,-0.04808165705875066,0.23504588830722,-0.20456285113103045,0.8379136820750286,0.999963851841025,protein_coding
PTRHD1,ENSG00000184924,159.11460691655685,0.16328647100610635,0.21715515430878615,0.751934585784316,0.4520903979630385,0.999963851841025,protein_coding
CLCN5,ENSG00000171365,159.79201434773825,0.0929130790640671,0.20743187042230232,0.4479209432712005,0.6542102529945464,0.999963851841025,protein_coding
RGS14,ENSG00000169220,159.43105473169592,0.13105048359218108,0.2794466826365289,0.46896417719381556,0.6390952418799591,0.999963851841025,protein_coding
APBA2,ENSG00000034053,159.2199954242644,0.0346475187472859,0.14584645360755924,0.2375616128487756,0.812221126705597,0.999963851841025,protein_coding
ANKRD49,ENSG00000168876,157.85954549939916,0.05806751975790071,0.1477299198725166,0.39306539804536567,0.6942711798354502,0.999963851841025,protein_coding
HYLS1,ENSG00000198331,156.0493772520668,-0.14473598777745367,0.40272284445102224,-0.3593935376940256,0.7193007084240293,0.999963851841025,protein_coding
MAP3K21,ENSG00000143674,159.24409405448156,0.13157012244951277,0.17623289059604588,0.7465696216212707,0.45532339137231875,0.999963851841025,protein_coding
SETD9,ENSG00000155542,158.07212257093022,-0.16293380892786127,0.1965696743435492,-0.8288857855210069,0.40716903948058225,0.999963851841025,protein_coding
KCTD6,ENSG00000168301,157.8671132354931,-0.058769003475324495,0.20699068655267322,-0.2839210036649135,0.7764709199779548,0.999963851841025,protein_coding
ZC3HAV1L,ENSG00000146858,159.48733630734014,0.23986573971840836,0.30935033305774656,0.7753854257969476,0.4381119444464772,0.999963851841025,protein_coding
PPM1E,ENSG00000175175,158.7788467621068,0.1392681602175273,0.12608619225035053,1.1045472762077175,0.2693558075559461,0.999963851841025,protein_coding
RP3-326I13.1,ENSG00000224294,158.75927640295023,-0.27291172928159757,1.5635907163149387,-0.17454166645654837,0.8614397881893198,0.999963851841025,lincRNA
PRPF18,ENSG00000165630,158.8445084410562,-0.021420330738722244,0.17691328053040453,-0.12107813881751472,0.9036291444671659,0.999963851841025,protein_coding
SLC18B1,ENSG00000146409,158.63760533458472,0.030843264096329936,0.36630671791289454,0.08420065095192787,0.9328969006432334,0.999963851841025,protein_coding
PAOX,ENSG00000148832,161.2160640130716,0.36726227349121593,0.2904607060101137,1.2644129339767838,0.2060818529345498,0.999963851841025,protein_coding
LYSMD4,ENSG00000183060,158.2302277993687,0.041976890712080196,0.10409140624997713,0.4032695130592437,0.6867499669944015,0.999963851841025,protein_coding
CLIP3,ENSG00000105270,156.18086787397337,-0.5437337704710293,0.21278808628738438,-2.5552829576026213,0.010610150770789369,0.7947561356309173,protein_coding
PLCD4,ENSG00000115556,156.3195230012549,-0.2817759851299454,0.20857780022551548,-1.3509394807371045,0.17671481984869167,0.999963851841025,protein_coding
SCN1B,ENSG00000105711,157.5632482770857,0.03489182820103586,0.20557017843910838,0.16973195463451482,0.8652209425193177,0.999963851841025,protein_coding
RNASEL,ENSG00000135828,158.2030607342404,0.3393433856987644,0.1417558873381474,2.393857440920868,0.016672227477772302,0.9804923200977496,protein_coding
MYOSLID,ENSG00000229647,158.17560732364868,0.002871108819336712,0.27834692290799573,0.010314857406509656,0.99177008046753,0.999963851841025,lincRNA
NCKAP5,ENSG00000176771,156.67498200341544,-0.14393990438288326,0.22753340872559033,-0.6326099766583182,0.5269883704364549,0.999963851841025,protein_coding
RPGR,ENSG00000156313,155.99294003283515,-0.4213207431578771,0.12646229159562744,-3.331591874873511,8.635079142720777e-4,0.1807271269988266,protein_coding
MSRB2,ENSG00000148450,157.90084219018988,-0.1285173772287856,0.2236832415868123,-0.5745507634683822,0.5655951593488682,0.999963851841025,protein_coding
YPEL2,ENSG00000175155,158.03315208537933,-0.13511380449224206,0.14010718449866924,-0.9643602858461936,0.334865325860306,0.999963851841025,protein_coding
RPS6KL1,ENSG00000198208,157.93618376638227,0.04451615088541281,0.1422677873681345,0.3129039377706921,0.754353645795437,0.999963851841025,protein_coding
CBX2,ENSG00000173894,156.81816091173891,-0.053621667253908635,0.16259503489434304,-0.32978662164409195,0.7415611967684985,0.999963851841025,protein_coding
LONRF1,ENSG00000154359,159.44691174819954,0.3069413888845347,0.2707785903573216,1.1335511735971902,0.2569828639866356,0.999963851841025,protein_coding
C9orf172,ENSG00000232434,158.0020100894562,0.0975462007644889,0.30132582074749165,0.3237233388181219,0.7461474997295241,0.999963851841025,protein_coding
ZNF136,ENSG00000196646,157.07571493849457,-0.11114310212010925,0.14008620179209988,-0.7933907886592235,0.4275501758050551,0.999963851841025,protein_coding
ASPHD2,ENSG00000128203,156.64504743739565,-0.1281416705110864,0.3094928190180718,-0.4140376210266901,0.6788465550853144,0.999963851841025,protein_coding
TMEM200B,ENSG00000253304,159.289565077824,0.3861331873238499,0.2296153628131583,1.6816522317718463,0.09263629590255007,0.999963851841025,protein_coding
KPNA5,ENSG00000196911,157.30706372514035,-0.12581942863368353,0.23494023751984172,-0.5355380158030935,0.592277877274473,0.999963851841025,protein_coding
ADSSL1,ENSG00000185100,155.98613501901966,-0.2135784186148179,0.21571709433543834,-0.9900857383268161,0.32213221356067223,0.999963851841025,protein_coding
DUOX1,ENSG00000137857,157.37659614353313,-0.24151855389384017,0.8113888242673186,-0.2976606858147579,0.7659621521248021,0.999963851841025,protein_coding
TUBE1,ENSG00000074935,156.7107346566077,-0.2687469351939826,0.26701884584494473,-1.0064717879502831,0.314188676065059,0.999963851841025,protein_coding
BRF2,ENSG00000104221,156.5473483229076,0.03288862797963943,0.20655683131209515,0.15922314343574848,0.8734930706337367,0.999963851841025,protein_coding
CCDC167,ENSG00000198937,157.26276163066169,0.130647292823234,0.25486893900571017,0.5126057860675872,0.6082271049755044,0.999963851841025,protein_coding
SCN3B,ENSG00000166257,157.33789584391727,-0.3433194182183091,1.238044842064566,-0.27730774084546805,0.7815438162247896,0.999963851841025,protein_coding
LINC02035,ENSG00000273033,156.716893762257,-0.10934076027580458,0.2586031894732563,-0.4228128837023187,0.6724317869190242,0.999963851841025,lincRNA
FKBPL,ENSG00000204315,157.87782813998578,0.18774297347380411,0.22118905829395583,0.8487896052448375,0.39599837526985027,0.999963851841025,protein_coding
ZC4H2,ENSG00000126970,156.13386966074998,0.012156561015165872,0.1481085110636638,0.08207874704742948,0.934584093489374,0.999963851841025,protein_coding
RNF113A,ENSG00000125352,155.80288032706449,-0.14745749234648706,0.15586241913865093,-0.9460747058937468,0.3441104839404276,0.999963851841025,protein_coding
MACROD1,ENSG00000133315,158.39525236489496,0.28389612319248503,0.264980624846261,1.0713844582304786,0.2839965980977489,0.999963851841025,protein_coding
FKBP1C,ENSG00000198225,155.93088645916947,0.051648757411832565,0.2116691306411081,0.2440070370932109,0.807225369812643,0.999963851841025,protein_coding
LINC01679,ENSG00000237989,156.06866301616418,-0.20483916469180635,0.5766103485624374,-0.35524711827059,0.7224044684445335,0.999963851841025,lincRNA
RP11-10C24.3,ENSG00000271643,155.9363636750002,0.10425410266465181,0.14666709331273567,0.7108213595148614,0.477194942793354,0.999963851841025,lincRNA
CIB2,ENSG00000136425,156.16702834696827,0.16752006255608728,0.15230830591462427,1.0998747674994815,0.2713866899968178,0.999963851841025,protein_coding
ST6GAL1,ENSG00000073849,155.14750781742643,-0.1410464114059802,0.21211928815413997,-0.6649391134270002,0.5060894372444437,0.999963851841025,protein_coding
C9orf72,ENSG00000147894,157.2898310860768,0.0699252174126536,0.39360770315368987,0.17765205521231955,0.8589962405722258,0.999963851841025,protein_coding
TESMIN,ENSG00000132749,156.00203696128435,0.24063081821353632,0.38360850910861616,0.6272822747667554,0.530474220216239,0.999963851841025,protein_coding
C11orf74,ENSG00000166352,155.24088038822126,-0.05327074246683527,0.14283803405065487,-0.3729450830158008,0.7091893172606896,0.999963851841025,protein_coding
FAM105A,ENSG00000145569,156.25779169908375,0.09117199864276693,0.3238413224782846,0.281532937010781,0.7783016691488988,0.999963851841025,protein_coding
PIGB,ENSG00000069943,154.95611341623078,0.08838522225015784,0.14963513579869922,0.5906715810988435,0.5547404930323353,0.999963851841025,protein_coding
TMEM256,ENSG00000205544,156.6691577753834,0.062331781346350895,0.19913299342172228,0.31301584069670035,0.7542686273307809,0.999963851841025,protein_coding
GCA,ENSG00000115271,155.84465547523797,0.3083295875384688,0.37104900629282456,0.8309672908681532,0.40599210763863913,0.999963851841025,protein_coding
BPHL,ENSG00000137274,156.10197971033213,0.03366332376829903,0.14165455133388188,0.23764378518946472,0.8121573874976074,0.999963851841025,protein_coding
TMEM62,ENSG00000137842,156.7010643500205,0.48509872929454656,0.1893127365330932,2.5624199310528053,0.010394555232728949,0.7931473134074319,protein_coding
HSCB,ENSG00000100209,155.5044439808971,-0.13030661277540317,0.1913608153032826,-0.6809472073417107,0.49590489585472697,0.999963851841025,protein_coding
CEACAM19,ENSG00000186567,154.1037741013832,-0.06270550113422735,0.19508481582356685,-0.3214268669220146,0.7478869255820922,0.999963851841025,protein_coding
PEMT,ENSG00000133027,154.59023074359993,0.009639049839852473,0.12030566113825732,0.08012133218548305,0.9361407566569901,0.999963851841025,protein_coding
DACT1,ENSG00000165617,156.0126176031752,0.17516434152129132,0.22855785397078388,0.7663895091685725,0.44344457312416413,0.999963851841025,protein_coding
SRD5A3,ENSG00000128039,154.39505698494233,0.01518319407673173,0.19726982983564856,0.07696663037313564,0.9386500913000158,0.999963851841025,protein_coding
PLEKHN1,ENSG00000187583,154.97173275601628,-0.13039311793972552,0.3406152267835564,-0.38281646763426613,0.7018558505236678,0.999963851841025,protein_coding
POLR3GL,ENSG00000121851,154.29070029385878,0.005208180781469097,0.15007070238647208,0.03470484710637685,0.9723150958252909,0.999963851841025,protein_coding
LRRC15,ENSG00000172061,153.7345743947374,-0.23313385458791144,0.2254101255113568,-1.0342652268128278,0.301012188364635,0.999963851841025,protein_coding
PCBD2,ENSG00000132570,153.80103601738503,-0.15131420711980964,0.12805109453360053,-1.1816705485489223,0.23733644866687575,0.999963851841025,protein_coding
COQ3,ENSG00000132423,154.09935608539934,-0.012507550804408383,0.24067108423903155,-0.05196947877621243,0.9585530129457556,0.999963851841025,protein_coding
CDADC1,ENSG00000102543,153.7379904439731,-0.02595207439763788,0.12313669588959339,-0.21075824887251307,0.833075919278867,0.999963851841025,protein_coding
GSTM4,ENSG00000168765,153.8030238142504,0.10783975621098879,0.3263034329473994,0.3304891868188611,0.741030361744605,0.999963851841025,protein_coding
ARMCX6,ENSG00000198960,154.11279077964815,0.02689165296620961,0.14842230263285433,0.1811833699462964,0.8562236474314497,0.999963851841025,protein_coding
KCTD21,ENSG00000188997,152.75365871568388,-0.17664943472904407,0.14787892409621622,-1.1945545033456462,0.23226113398116943,0.999963851841025,protein_coding
CTU2,ENSG00000174177,154.72445190636043,0.08624785248341307,0.2030746658413486,0.4247100549252851,0.6710480530055993,0.999963851841025,protein_coding
ADPRH,ENSG00000144843,153.9755963304357,0.055135984964005444,0.4695426122567226,0.11742488013816267,0.9065233689572627,0.999963851841025,protein_coding
DEPDC7,ENSG00000121690,153.39321006790308,-0.06140419688804047,0.24418893012526252,-0.2514618367693479,0.8014570642443891,0.999963851841025,protein_coding
WNT3,ENSG00000108379,152.8841148810865,-0.11298763929679567,0.1791760010914738,-0.630595830962388,0.5283048254984973,0.999963851841025,protein_coding
RARRES1,ENSG00000118849,148.01646795054484,-0.6473365219904517,0.8122692551181595,-0.7969482014880456,0.4254811151018951,0.999963851841025,protein_coding
ACBD7,ENSG00000176244,152.96725663316673,0.06620709285940114,0.4687738776796471,0.14123460374352612,0.8876846102167317,0.999963851841025,protein_coding
HYAL3,ENSG00000186792,152.2820816717115,-0.17240510435268294,0.18514017339958938,-0.9312139077485887,0.3517429250835969,0.999963851841025,protein_coding
CLN5,ENSG00000102805,152.58988724459388,-0.06427568548775169,0.11037361326599392,-0.5823464828758579,0.5603333216047581,0.999963851841025,protein_coding
SLC9A5,ENSG00000135740,153.45968056805603,0.1198679374149308,0.1874171870506043,0.6395781480946323,0.522446892674423,0.999963851841025,protein_coding
PANX2,ENSG00000073150,154.33208422412537,0.19868968531202003,0.22391815429541995,0.8873317393009793,0.3749003223138919,0.999963851841025,protein_coding
AGAP2,ENSG00000135439,152.4219121818442,-0.2866441956070019,0.23110410538803816,-1.2403249830880696,0.2148552153903423,0.999963851841025,protein_coding
YAE1D1,ENSG00000241127,152.79773511075533,0.029137587277875302,0.13594616436909196,0.21433180857362885,0.8302883146841813,0.999963851841025,protein_coding
IL6R,ENSG00000160712,153.57178831474914,0.43493636456865226,0.2221877528412238,1.9575172753984302,0.050286682726100866,0.999963851841025,protein_coding
CDC26,ENSG00000176386,153.2907448678702,0.1402414597772571,0.19102137572115171,0.7341663164544376,0.46284737976656226,0.999963851841025,protein_coding
MGMT,ENSG00000170430,153.93603064055097,0.32648190118965503,0.17483948732516447,1.8673236016899761,0.06185641142248256,0.999963851841025,protein_coding
GCAT,ENSG00000100116,151.20536374277546,-0.09632583232461286,0.27221521096688267,-0.35385911015946764,0.723444472203553,0.999963851841025,protein_coding
HIST1H2BK,ENSG00000197903,151.4394203635141,-0.15500895546911503,0.5163088647314006,-0.3002252451151606,0.7640053499435429,0.999963851841025,protein_coding
VCPKMT,ENSG00000100483,152.77979934301757,0.13740569977658926,0.1296231230211453,1.0600400343245426,0.2891263865280907,0.999963851841025,protein_coding
DNAH17,ENSG00000187775,152.49197819794588,0.04029268493966933,0.2393140999296607,0.1683673672028191,0.8662942787960328,0.999963851841025,protein_coding
CCL28,ENSG00000151882,150.75241535283556,-0.2544988984368963,0.21720755109146384,-1.1716853173752209,0.24132342002566556,0.999963851841025,protein_coding
ST3GAL5,ENSG00000115525,152.35067615939548,0.2866697678108406,0.3261886914853741,0.8788464324297229,0.3794845465000926,0.999963851841025,protein_coding
C4orf33,ENSG00000151470,151.76316099930068,0.1613406249367188,0.15407040080630185,1.047187675844091,0.29501302820371494,0.999963851841025,protein_coding
CCDC134,ENSG00000100147,152.5528764017113,0.11936800232605166,0.2543000235987248,0.46939831399469145,0.6387849532854492,0.999963851841025,protein_coding
PBLD,ENSG00000108187,152.54301527907026,-0.11978209477685389,0.1897639390657034,-0.6312163173182278,0.5278990942398452,0.999963851841025,protein_coding
COQ6,ENSG00000119723,151.74575065957094,-0.12812302459282887,0.20145308176276192,-0.6359943639070806,0.524780095561981,0.999963851841025,protein_coding
JAZF1,ENSG00000153814,150.91652280442693,-0.1654526322944148,0.12870089696103593,-1.2855592789264352,0.19859691600224783,0.999963851841025,protein_coding
SH2B2,ENSG00000160999,153.92632194691888,0.3211692883901072,0.3809205742601486,0.8431397779285232,0.3991502742456987,0.999963851841025,protein_coding
ZSCAN20,ENSG00000121903,151.5078742584214,0.03484184515876264,0.16218896967838703,0.21482253218484804,0.8299056848558616,0.999963851841025,protein_coding
C2orf42,ENSG00000115998,150.58424172005132,-0.17913841159460697,0.14023241028738853,-1.2774394394811124,0.20144714827193466,0.999963851841025,protein_coding
SCNN1A,ENSG00000111319,149.5835068077975,-8.318185263019841e-4,0.3952492220047991,-0.0021045418434546197,0.9983208197950859,0.999963851841025,protein_coding
CACNB1,ENSG00000067191,151.40838703962683,-0.09574381146302675,0.17106195804133412,-0.559702534445981,0.5756823533444303,0.999963851841025,protein_coding
GPRASP2,ENSG00000158301,152.51933336438955,0.1337662073861175,0.15579141171668157,0.8586237579603003,0.3905481262263945,0.999963851841025,protein_coding
CA12,ENSG00000074410,150.77417331067988,-0.4647777578116766,0.5506482369586544,-0.8440556540755338,0.39863830670349304,0.999963851841025,protein_coding
CCDC58,ENSG00000160124,149.71485548575546,-0.19918206973681588,0.21157331394612233,-0.9414328585293044,0.3464830815064444,0.999963851841025,protein_coding
HOMER2,ENSG00000103942,151.98451859897395,0.1379780035401514,0.13134441648923056,1.0505052839567395,0.2934858628617416,0.999963851841025,protein_coding
DCLK2,ENSG00000170390,151.85778324499904,0.38523190115135897,0.18161047096482966,2.121198734328277,0.03390508174417212,0.999963851841025,protein_coding
GALT,ENSG00000213930,151.28885658335957,0.04394493861468048,0.1813483027367509,0.242323407230736,0.8085295778239117,0.999963851841025,protein_coding
ZNF641,ENSG00000167528,151.1345760395385,-0.14098850482219472,0.2235894508012811,-0.6305686798591434,0.5283225830229271,0.999963851841025,protein_coding
KANK3,ENSG00000186994,152.4817298199728,-0.20078007999198558,1.2552240354093618,-0.15995557313121866,0.8729160710175395,0.999963851841025,protein_coding
DNAH11,ENSG00000105877,148.92860507415014,-0.10544622033703988,0.5360934933154744,-0.19669371415964573,0.844067229379631,0.999963851841025,protein_coding
RBM43,ENSG00000184898,150.261936681202,-0.047649126487608356,0.2666926149592136,-0.1786668389557601,0.8581993088396428,0.999963851841025,protein_coding
IGDCC4,ENSG00000103742,151.60060758671662,-0.2751704867307363,1.2618065027416285,-0.21807661169351342,0.8273694200220717,0.999963851841025,protein_coding
SLC38A6,ENSG00000139974,150.44388832119336,0.1645859963618604,0.22646904004097443,0.7267483287432237,0.4673801416921891,0.999963851841025,protein_coding
